   171833.70948454746        634.17983301888967     
   171861.19038810369        543.08493156115935     
   171889.82032234760        491.30214268159881     
   171919.06442636202        462.94432323049551     
   171948.62711067437        447.79140143422865     
   171978.35256928127        439.78347350269530     
   172008.16062991932        435.55159871688164     
   172038.01052156641        433.29631079749606     
   172067.88161781896        432.07619384624758     
   172097.76349907354        431.40260314820625     
   172127.65089710490        431.02174652414936     
   172157.54114093439        430.80090331106987     
   172187.43287018655        430.66982227556474     
   172217.32538739135        430.59067961722729     
   172247.21833167624        430.54266266280797     
   172277.11151404335        430.51401723227190     
   172307.00483394467        430.49790775615793     
   172336.89823682947        430.49023391004181     
   172366.79169239828        430.48845906108528     
   172396.68518336277        430.49096788311863     
   172426.57869956628        430.49670493398469     
   172456.47223486082        430.50496532104870     
   172486.36578541587        430.51526965984442     
   172516.25934878099        430.52728704881542     
   172546.15292335226        430.54078623050322     
   172576.04650805975        430.55560382103681     
   172605.94010217866        430.57162319209772     
   172635.83370521208        430.58876018742984     
   172665.72731681608        430.60695333048329     
   172695.62093675087        430.62615704219434     
   172725.51456484818        430.64633690811525     
   172755.40820098930        430.66746635762149     
   172785.30184509000        430.68952432502266     
   172815.19549709014        430.71249359788288     
   172845.08915694646        430.73635964870965     
   172874.98282462748        430.76110980772182     
   172904.87650011008        430.78673267696843     
   172934.77018337694        430.81321771550768     
   172964.66387441478        430.84055494590837     
   172994.55757321321        430.86873474696631     
   173024.45127976377        430.89774770769134     
   173054.34499405939        430.92758452481803     
   173084.23871609388        430.95823593128392     
   173114.13244586176        430.98969264677743     
   173144.02618335787        431.02194534393328     
   173173.91992857738        431.05498462568380     
   173203.81368151554        431.08880101058298     
   173233.70744216777        431.12338492374795     
   173263.60121052942        431.15872669185018     
   173293.49498659588        431.19481654095529     
   173323.38877036245        431.23164459642948     
   173353.28256182445        431.26920088427107     
   173383.17636097709        431.30747533349410     
   173413.07016781549        431.34645777923259     
   173442.96398233471        431.38613796636218     
   173472.85780452972        431.42650555351986     
   173502.75163439542        431.46755011734558     
   173532.64547192657        431.50926115690157     
   173562.53931711789        431.55162809823287     
   173592.43316996400        431.59464029899954     
   173622.32703045942        431.63828705313620     
   173652.22089859858        431.68255759557928     
   173682.11477437586        431.72744110694231     
   173712.00865778551        431.77292671824506     
   173741.90254882173        431.81900351558915     
   173771.79644747861        431.86566054481409     
   173801.69035375019        431.91288681614378     
   173831.58426763042        431.96067130877788     
   173861.47818911314        432.00900297544410     
   173891.37211819214        432.05787074692137     
   173921.26605486116        432.10726353649528     
   173951.15999911382        432.15717024437828     
   173981.05395094372        432.20757976205158     
   174010.94791034434        432.25848097660548     
   174040.84187730914        432.30986277493452     
   174070.73585183144        432.36171404795527     
   174100.62983390456        432.41402369471729     
   174130.52382352174        432.46678062644344     
   174160.41782067614        432.51997377051464     
   174190.31182536090        432.57359207441027     
   174220.20583756905        432.62762450951908     
   174250.09985729359        432.68206007492847     
   174279.99388452744        432.73688780110001     
   174309.88791926351        432.79209675351916     
   174339.78196149459        432.84767603622470     
   174369.67601121351        432.90361479526712     
   174399.57006841296        432.95990222210276     
   174429.46413308562        433.01652755690213     
   174459.35820522415        433.07348009176303     
   174489.25228482109        433.13074917387024     
   174519.14637186902        433.18832420854079     
   174549.04046636043        433.24619466221526     
   174578.93456828775        433.30435006533435     
   174608.82867764341        433.36278001516223     
   174638.72279441979        433.42147417851459     
   174668.61691860924        433.48042229438994     
   174698.51105020405        433.53961417652340     
   174728.40518919649        433.59903971588176     
   174758.29933557881        433.65868888303169     
   174788.19348934319        433.71855173044486     
   174818.08765048182        433.77861839471569     
   174847.98181898685        433.83887909870532     
   174877.87599485042        433.89932415357032     
   174907.77017806459        433.95994396076941     
   174937.66436862142        434.02072901391415     
   174967.55856651301        434.08166990057543     
   174997.45277173133        434.14275730401266     
   175027.34698426843        434.20398200480827     
   175057.24120411626        434.26533488242723     
   175087.13543126680        434.32680691670930     
   175117.02966571198        434.38838918923085     
   175146.92390744374        434.45007288466877     
   175176.81815645401        434.51184929202287     
   175206.71241273469        434.57370980577554     
   175236.60667627768        434.63564592701357     
   175266.50094707485        434.69764926442400     
   175296.39522511806        434.75971153524898     
   175326.28951039919        434.82182456614640     
   175356.18380291012        434.88398029401316     
   175386.07810264267        434.94617076670153     
   175415.97240958869        435.00838814368808     
   175445.86672374004        435.07062469667119     
   175475.76104508853        435.13287281009929     
   175505.65537362601        435.19512498163704     
   175535.54970934431        435.25737382256671     
   175565.44405223528        435.31961205813923     
   175595.33840229077        435.38183252783654     
   175625.23275950257        435.44402818559513     
   175655.12712386256        435.50619209996597     
   175685.02149536260        435.56831745422750     
   175714.91587399450        435.63039754644007     
   175744.81025975014        435.69242578940435     
   175774.70465262138        435.75439571064550     
   175804.59905260010        435.81630095227325     
   175834.49345967817        435.87813527083688     
   175864.38787384747        435.93989253711703     
   175894.28229509993        436.00156673585303     
   175924.17672342743        436.06315196546615     
   175954.07115882193        436.12464243769489     
   175983.96560127533        436.18603247721728     
   176013.86005077959        436.24731652120641     
   176043.75450732670        436.30848911886210     
   176073.64897090860        436.36954493091645     
   176103.54344151731        436.43047872906624     
   176133.43791914484        436.49128539539282     
   176163.33240378319        436.55195992175470     
   176193.22689542445        436.61249740911080     
   176223.12139406067        436.67289306685797     
   176253.01589968390        436.73314221210450     
   176282.91041228629        436.79324026890328     
   176312.80493185995        436.85318276752486     
   176342.69945839702        436.91296534360060     
   176372.59399188968        436.97258373732842     
   176402.48853233011        437.03203379260509     
   176432.38307971053        437.09131145615737     
   176462.27763402316        437.15041277663374     
   176492.17219526027        437.20933390367378     
   176522.06676341413        437.26807108698722     
   176551.96133847706        437.32662067536609     
   176581.85592044142        437.38497911573239     
   176611.75050929954        437.44314295212473     
   176641.64510504380        437.50110882468692     
   176671.53970766664        437.55887346864569     
   176701.43431716049        437.61643371325249     
   176731.32893351783        437.67378648075612     
   176761.22355673113        437.73092878529985     
   176791.11818679294        437.78785773187673     
   176821.01282369578        437.84457051522071     
   176850.90746743226        437.90106441871700     
   176880.80211799502        437.95733681329199     
   176910.69677537665        438.01338515629647     
   176940.59143956986        438.06920699038812     
   176970.48611056735        438.12479994239970     
   177000.38078836183        438.18016172220808     
   177030.27547294609        438.23529012162192     
   177060.17016431291        438.29018301318803     
   177090.06486245512        438.34483834909844     
   177119.95956736559        438.39925416002035     
   177149.85427903722        438.45342855394148     
   177179.74899746291        438.50735971505463     
   177209.64372263564        438.56104590256018     
   177239.53845454840        438.61448544956744     
   177269.43319319421        438.66767676190597     
   177299.32793856613        438.72061831700495     
   177329.22269065725        438.77330866273638     
   177359.11744946070        438.82574641628469     
   177389.01221496964        438.87793026299414     
   177418.90698717727        438.92985895522850     
   177448.80176607679        438.98153131126537     
   177478.69655166150        439.03294621415114     
   177508.59134392469        439.08410261057503     
   177538.48614285968        439.13499950976649     
   177568.38094845985        439.18563598237364     
   177598.27576071859        439.23601115935656     
   177628.17057962934        439.28612423090783     
   177658.06540518557        439.33597444532268     
   177687.96023738079        439.38556110796156     
   177717.85507620854        439.43488358013832     
   177747.74992166238        439.48394127806068     
   177777.64477373596        439.53273367176553     
   177807.53963242291        439.58126028408208     
   177837.43449771692        439.62952068957759     
   177867.32936961172        439.67751451350682     
   177897.22424810103        439.72524143081114     
   177927.11913317870        439.77270116508396     
   177957.01402483851        439.81989348755980     
   177986.90892307434        439.86681821614184     
   178016.80382788007        439.91347521438706     
   178046.69873924964        439.95986439055167     
   178076.59365717703        440.00598569659280     
   178106.48858165625        440.05183912723368     
   178136.38351268135        440.09742471901421     
   178166.27845024638        440.14274254935259     
   178196.17339434547        440.18779273561103     
   178226.06834497277        440.23257543419788     
   178255.96330212246        440.27709083964891     
   178285.85826578876        440.32133918374780     
   178315.75323596591        440.36532073462990     
   178345.64821264823        440.40903579591827     
   178375.54319583002        440.45248470586228     
   178405.43818550566        440.49566783650056     
   178435.33318166953        440.53858559279763     
   178465.22818431607        440.58123841184414     
   178495.12319343977        440.62362676203310     
   178525.01820903510        440.66575114226498     
   178554.91323109661        440.70761208112515     
   178584.80825961888        440.74921013615119     
   178614.70329459649        440.79054589302422     
   178644.59833602412        440.83161996482227     
   178674.49338389642        440.87243299128028     
   178704.38843820812        440.91298563806032     
   178734.28349895394        440.95327859600957     
   178764.17856612868        440.99331258046072     
   178794.07363972714        441.03308833052040     
   178823.96871974418        441.07260660839700     
   178853.86380617466        441.11186819869351     
   178883.75889901351        441.15087390777256     
   178913.65399825570        441.18962456306292     
   178943.54910389619        441.22812101244682     
   178973.44421593001        441.26636412360602     
   179003.33933435220        441.30435478339228     
   179033.23445915786        441.34209389723674     
   179063.12959034208        441.37958238852087     
   179093.02472790005        441.41682119799373     
   179122.91987182692        441.45381128319798     
   179152.81502211789        441.49055361788663     
   179182.71017876823        441.52704919146811     
   179212.60534177325        441.56329900844679     
   179242.50051112822        441.59930408788921     
   179272.39568682850        441.63506546290182     
   179302.29086886946        441.67058418007866     
   179332.18605724652        441.70586129902210     
   179362.08125195513        441.74089789183466     
   179391.97645299073        441.77569504260993     
   179421.87166034884        441.81025384697563     
   179451.76687402502        441.84457541159378     
   179481.66209401481        441.87866085371525     
   179511.55732031382        441.91251130072447     
   179541.45255291765        441.94612788968959     
   179571.34779182199        441.97951176692447     
   179601.24303702250        442.01266408755532     
   179631.13828851492        442.04558601513924     
   179661.03354629499        442.07827872118918     
   179690.92881035848        442.11074338483434     
   179720.82408070122        442.14298119239669     
   179750.71935731906        442.17499333700545     
   179780.61464020784        442.20678101822887     
   179810.50992936347        442.23834544171888     
   179840.40522478186        442.26968781882232     
   179870.30052645900        442.30080936625444     
   179900.19583439085        442.33171130572805     
   179930.09114857341        442.36239486365753     
   179959.98646900276        442.39286127078321     
   179989.88179567494        442.42311176189048     
   180019.77712858605        442.45314757545793     
   180049.67246773222        442.48296995338319     
   180079.56781310961        442.51258014067020     
   180109.46316471440        442.54197938513522     
   180139.35852254281        442.57116893710702     
   180169.25388659106        442.60015004918120     
   180199.14925685542        442.62892397591912     
   180229.04463333217        442.65749197359986     
   180258.94001601764        442.68585529995084     
   180288.83540490817        442.71401521390055     
