  -241768352367.52045       -10469061.076877773        0.0000000000000000     
  -241866446828.76517       -339423554.97455084        0.0000000000000000     
  -241936555907.22818       -675515645.40596986        0.0000000000000000     
  -241985981739.11603       -1015313271.8141320        0.0000000000000000     
  -242020353604.77966       -1356997708.9278274        0.0000000000000000     
  -242043830646.89902       -1699629150.9065018        0.0000000000000000     
  -242059420977.15674       -2042728568.4327199        0.0000000000000000     
  -242069276754.20996       -2386053848.4642777        0.0000000000000000     
  -242074929189.05377       -2729483463.3852601        0.0000000000000000     
  -242077464557.34024       -3072956893.7584076        0.0000000000000000     
  -242077652318.41220       -3416444334.1379828        0.0000000000000000     
  -242076037075.68954       -3759931345.7754459        0.0000000000000000     
  -242073004117.17728       -4103411101.2557073        0.0000000000000000     
  -242068825955.64172       -4446880477.4447422        0.0000000000000000     
  -242063695313.03156       -4790338097.4703999        0.0000000000000000     
  -242057748473.36938       -5133783358.9790888        0.0000000000000000     
  -242051081807.19180       -5477215960.4836388        0.0000000000000000     
  -242043763460.49628       -5820635678.0971708        0.0000000000000000     
  -242035841621.68970       -6164042266.9409523        0.0000000000000000     
  -242027350367.72235       -6507435423.5031881        0.0000000000000000     
  -242018313798.02985       -6850814776.7780733        0.0000000000000000     
  -242008748957.62595       -7194179892.0922184        0.0000000000000000     
  -241998667903.95673       -7537530279.7148466        0.0000000000000000     
  -241988079168.30298       -7880865404.5053425        0.0000000000000000     
  -241976988789.07648       -8224184694.9438953        0.0000000000000000     
  -241965401042.41486       -8567487550.9250288        0.0000000000000000     
  -241953318958.74756       -8910773350.1870480        0.0000000000000000     
  -241940744688.03140       -9254041453.4694595        0.0000000000000000     
  -241927679757.98813       -9597291208.5727634        0.0000000000000000     
  -241914125256.68869       -9940521953.5116234        0.0000000000000000     
  -241900081961.64764       -10283733018.939512        0.0000000000000000     
  -241885550431.09814       -10626923729.998804        0.0000000000000000     
  -241870531068.52637       -10970093407.723764        0.0000000000000000     
  -241855024168.29980       -11313241370.099155        0.0000000000000000     
  -241839029947.92813       -11656366932.855648        0.0000000000000000     
  -241822548570.87289       -11999469410.065380        0.0000000000000000     
  -241805580162.67459       -12342548114.586525        0.0000000000000000     
  -241788124822.35504       -12685602358.394318        0.0000000000000000     
  -241770182630.47949       -13028631452.827030        0.0000000000000000     
  -241751753654.85672       -13371634708.768412        0.0000000000000000     
  -241732837954.56915       -13714611436.782839        0.0000000000000000     
  -241713435582.82254       -14057560947.215355        0.0000000000000000     
  -241693546588.96082       -14400482550.265696        0.0000000000000000     
  -241673171019.89047       -14743375556.043053        0.0000000000000000     
  -241652308921.08798       -15086239274.606678        0.0000000000000000     
  -241630960337.31210       -15429073015.996017        0.0000000000000000     
  -241609125313.10733       -15771876090.253153        0.0000000000000000     
  -241586803893.16022       -16114647807.439613        0.0000000000000000     
  -241563996122.55118       -16457387477.649042        0.0000000000000000     
  -241540702046.93268       -16800094411.016825        0.0000000000000000     
  -241516921712.65512       -17142767917.727512        0.0000000000000000     
  -241492655166.85605       -17485407308.020618        0.0000000000000000     
  -241467902457.52325       -17828011892.195236        0.0000000000000000     
  -241442663633.53937       -18170580980.613800        0.0000000000000000     
  -241416938744.71353       -18513113883.705204        0.0000000000000000     
  -241390727841.80356       -18855609911.967476        0.0000000000000000     
  -241364030976.53195       -19198068375.970108        0.0000000000000000     
  -241336848201.59717       -19540488586.356178        0.0000000000000000     
  -241309179570.68155       -19882869853.844250        0.0000000000000000     
  -241281025138.45688       -20225211489.230171        0.0000000000000000     
